2020-02-11 00:00:00;Москва Березовой Рощи пр-д 8;334333,8
2020-02-11 00:00:00;Москва Скобелевская 4;181993,69
2020-02-11 00:00:00;СПб, Московский, 137, Аптека, ОКей;196128,1
2020-02-12 00:00:00;Москва Ярославское ш. 2 к.2;172754,47
2020-02-12 00:00:00;Москва Красных Зорь 21;157143,45
2020-02-12 00:00:00;СПб, Выборгское, 19, Аптека, ОКей;173479,45
2020-02-12 00:00:00;МО Горки-10 23;149543,1
2020-02-12 00:00:00;Москва Скобелевская 4;127407,7
2020-02-12 00:00:00;СПб, Космонавтов, 45, Аптека, ОКей;161295,75
2020-02-12 00:00:00;Москва Березовой Рощи пр-д 8;314725,73
2020-02-12 00:00:00;СПб, Московский, 137, Аптека, ОКей;172060,5
2020-02-13 00:00:00;СПб, Выборгское, 19, Аптека, ОКей;320723,56
2020-02-13 00:00:00;Москва Скобелевская 4;222027,33
2020-02-13 00:00:00;МО Горки-10 23;131910,1
2020-02-13 00:00:00;Москва Ярославское ш. 2 к.2;237858,14
2020-02-13 00:00:00;СПб, Московский, 137, Аптека, ОКей;267855,82
2020-02-13 00:00:00;Москва Березовой Рощи пр-д 8;269704,99
2020-02-13 00:00:00;СПб, Космонавтов, 45, Аптека, ОКей;258116,77
2020-02-13 00:00:00;Москва Красных Зорь 21;287230,34
2020-02-14 00:00:00;Москва Скобелевская 4;119402,35
2020-02-14 00:00:00;СПб, Выборгское, 19, Аптека, ОКей;242138,02
2020-02-14 00:00:00;Москва Красных Зорь 21;248429,8
2020-02-14 00:00:00;СПб, Московский, 137, Аптека, ОКей;214603,85
2020-02-14 00:00:00;Москва Березовой Рощи пр-д 8;221236,1
2020-02-14 00:00:00;СПб, Космонавтов, 45, Аптека, ОКей;159406,3
2020-02-14 00:00:00;Москва Ярославское ш. 2 к.2;241142,1
2020-02-14 00:00:00;МО Горки-10 23;85276,63
2020-02-15 00:00:00;Москва Скобелевская 4;166486,14
2020-02-15 00:00:00;СПб, Московский, 137, Аптека, ОКей;205512,58
2020-02-15 00:00:00;СПб, Космонавтов, 45, Аптека, ОКей;188412,05
2020-02-15 00:00:00;Москва Березовой Рощи пр-д 8;189904,85
2020-02-15 00:00:00;Москва Ярославское ш. 2 к.2;150450,55
2020-02-15 00:00:00;Москва Красных Зорь 21;140403,25
2020-02-15 00:00:00;СПб, Выборгское, 19, Аптека, ОКей;269970,32
2020-02-15 00:00:00;МО Горки-10 23;236668,1
2020-02-16 00:00:00;СПб, Космонавтов, 45, Аптека, ОКей;165415,3
2020-02-16 00:00:00;СПб, Московский, 137, Аптека, ОКей;238964,5
2020-02-16 00:00:00;Москва Березовой Рощи пр-д 8;209840,04
2020-02-16 00:00:00;МО Горки-10 23;117421,2
2020-02-16 00:00:00;Москва Красных Зорь 21;155481,3
2020-02-16 00:00:00;Москва Скобелевская 4;204956,8
2020-02-16 00:00:00;Москва Ярославское ш. 2 к.2;125091,7
2020-02-16 00:00:00;СПб, Выборгское, 19, Аптека, ОКей;185069
2020-02-17 00:00:00;СПб, Космонавтов, 45, Аптека, ОКей;177574,45
2020-02-17 00:00:00;МО Горки-10 23;140659,83
2020-02-17 00:00:00;Москва Красных Зорь 21;157503,37
2020-02-17 00:00:00;Москва Ярославское ш. 2 к.2;192820,95
2020-02-17 00:00:00;Москва Березовой Рощи пр-д 8;174737,45
2020-02-17 00:00:00;СПб, Московский, 137, Аптека, ОКей;155727,55
2020-02-17 00:00:00;Москва Скобелевская 4;183855,73
2020-02-17 00:00:00;СПб, Выборгское, 19, Аптека, ОКей;175401,28
2020-02-18 00:00:00;СПб, Космонавтов, 45, Аптека, ОКей;143633,12
2020-02-18 00:00:00;Москва Ярославское ш. 2 к.2;140191,5
2020-02-18 00:00:00;СПб, Выборгское, 19, Аптека, ОКей;160042,4
2020-02-18 00:00:00;Москва Красных Зорь 21;155693,4
2020-02-18 00:00:00;МО Горки-10 23;89904
2020-02-18 00:00:00;Москва Березовой Рощи пр-д 8;271993,15
2020-02-18 00:00:00;СПб, Московский, 137, Аптека, ОКей;174973,58
2020-02-18 00:00:00;Москва Скобелевская 4;142599,03
2020-02-19 00:00:00;Москва Ярославское ш. 2 к.2;157234,8
2020-02-19 00:00:00;СПб, Выборгское, 19, Аптека, ОКей;195455,4
2020-02-19 00:00:00;Москва Скобелевская 4;147479,72
2020-02-19 00:00:00;МО Горки-10 23;80006,75
2020-02-19 00:00:00;СПб, Космонавтов, 45, Аптека, ОКей;155616,72
